Gábor S. Pál	Szenes Iván	1.6441558441558441
Szenes Iván	Vécsey Ernő	1.1766233766233767
Kovács Levente	Oláh Szabolcs	1.2493506493506494
Deák Tamás	Tardos Péter	1.0311688311688312
Deák Tamás	Kalmár Tibor	1.0
József Attila	Népdal Átdolgozás	1.0103896103896104
Pusztai Zoltán	Víg László	2.2363636363636363
Tradícionális	Víg László	1.0103896103896104
Pusztai Zoltán	Tradícionális	1.0103896103896104
Ismeretlen, Nem Védett Szerző	Tradícionális	1.0103896103896104
Ismeretlen, Nem Védett Szerző	Víg László	1.0
Ismeretlen, Nem Védett Szerző	Pusztai Zoltán	1.0
Csongor Bálint	Varga Zoltán	1.2285714285714286
Galambos Attila	Lloyd-Webber Andrew	1.187012987012987
Miklós Tibor	Török Tamás	1.0103896103896104
Pély Barna	Rizner Dénes	1.0
Pély Barnabás	Varga Livius	1.0
Pély Barna	Varga Livius	1.0
Fehér Attila	Majoros Péter	1.0
Duba Gábor	Kelemen Tamás	1.0103896103896104
Fehér Attila	Valla Attila	1.0831168831168831
Kelemen Tamás	Valla Attila	1.0103896103896104
Dandó Zoltán	Valla Attila	1.051948051948052
Kecskés Tibor	Winchester Jamie	1.0103896103896104
Kecskés Tibor	Szabó Zoltán	1.0103896103896104
Erdélyi András	Joós István	1.0
Erdélyi András	Orbán Tamás	1.0207792207792208
Máté Péter	S Nagy István	1.8727272727272726
Erdélyi András	Valla Attila	1.0103896103896104
Balázs Fecó	Földes László	1.0103896103896104
Blum József	Bradányi Iván	1.238961038961039
Bradányi Iván	Kaszás Péter	1.155844155844156
Szenes Iván	Wolf Péter	1.2493506493506494
Tolcsvay László	Tolcsvay Nagy László	2.8077922077922075
Bródy János	Tolcsvay László	2.4857142857142858
Komár László	Nagy Tibor	1.0727272727272728
Pásztor László	S Nagy István	1.0831168831168831
S. Nagy István	Soltész Rezső	1.0935064935064935
S Nagy István	Soltész Rezső	1.155844155844156
Malek Miklós	Szenes Iván	1.394805194805195
Kalmár Tibor	Majláth Júlia	1.155844155844156
Császár Előd	Szabó Zoltán	1.0727272727272728
Geszti Péter	Tradícionális	1.0207792207792208
Breitner János	Horváth Gyula Z	1.0935064935064935
Breitner János	Z. Horváth Gyula	1.0935064935064935
Horváth Gyula Z	Z. Horváth Gyula	1.290909090909091
Für Tibor	Halpert Balázs	1.8935064935064934
Hajdú Imre	Halpert Balázs	1.051948051948052
Halpert Balázs	Krausz Attila	1.0415584415584416
Für Tibor	Hajdú Imre	1.0415584415584416
Hajdú Imre	Krausz Attila	1.561038961038961
Für Tibor	Krausz Attila	1.0415584415584416
Halpert Balázs	Tibbah	1.2597402597402598
Für Tibor	Tibbah	1.3220779220779222
Losonczi Szilveszter	Tibbah	1.0311688311688312
Halpert Balázs	Losonczi Szilveszter	1.103896103896104
Für Tibor	Losonczi Szilveszter	1.1246753246753247
Halpert Balázs	Hámori Péter	1.3532467532467534
Für Tibor	Hámori Péter	1.4051948051948053
Eckü	Tibbah	1.0311688311688312
Ozsváth Gergely	Tibbah	1.0103896103896104
Barcza Sándor	Tibbah	1.0
Baranyai Dániel	Tibbah	1.0207792207792208
Mentha	Tibbah	1.0207792207792208
Eckü	Halpert Balázs	1.0311688311688312
