-125.52266251004852	120.45182303213178	34.53091937551716	-341.3915293044131	270.1209817581709	71.13571843386869	1.0103896103896104
-315.34898293412266	204.2438253621233	147.89216503155282	-418.4510916764926	277.5054968564565	49.632107813775804	1.3844155844155845
-341.3915293044131	270.1209817581709	71.13571843386869	-418.4510916764926	277.5054968564565	49.632107813775804	1.4675324675324675
-234.8743996487314	200.5138235721841	35.12896999036823	-418.4510916764926	277.5054968564565	49.632107813775804	1.187012987012987
-315.34898293412266	204.2438253621233	147.89216503155282	-341.3915293044131	270.1209817581709	71.13571843386869	1.394805194805195
-234.8743996487314	200.5138235721841	35.12896999036823	-315.34898293412266	204.2438253621233	147.89216503155282	1.3740259740259742
-234.8743996487314	200.5138235721841	35.12896999036823	-341.3915293044131	270.1209817581709	71.13571843386869	1.3012987012987014
-234.8743996487314	200.5138235721841	35.12896999036823	-134.98457637406693	42.6906604869341	117.38290135160503	1.0
-46.46234135379218	110.23022860398346	-113.0289361084373	-17.614291450408373	158.3343243904596	-107.25210027073037	1.3012987012987014
-214.37906613675074	64.9684941449723	103.2759964772527	-147.37665936960926	110.17751372562336	89.13624726053054	2.7246753246753244
-240.23376325996475	184.5120966021895	-70.73095059003356	-418.4510916764926	277.5054968564565	49.632107813775804	1.0
-240.23376325996475	184.5120966021895	-70.73095059003356	-315.34898293412266	204.2438253621233	147.89216503155282	1.0
-240.23376325996475	184.5120966021895	-70.73095059003356	-341.3915293044131	270.1209817581709	71.13571843386869	1.0
-155.64874684699086	133.496692330834	37.8770131789685	-192.75991827204163	188.9822871957715	102.48586095310657	2.7766233766233768
-253.53369807915615	194.86616918778907	74.83260099429332	-231.72017432041486	71.92898385075824	61.81809158012709	1.3844155844155845
-125.52266251004852	120.45182303213178	34.53091937551716	-315.34898293412266	204.2438253621233	147.89216503155282	1.0103896103896104
-51.53069746252787	203.89172327860834	-6.7215332379423245	-41.61698913948511	256.73341691912185	-17.924285846798405	5.0
-340.8527914109262	303.4977986330479	-284.33736569235043	-235.8129649888578	196.22477457129162	-99.99648517994748	1.0415584415584416
